location,temperature,humidity,wind_speed,rainfall,crowd_density,time_of_day,disruption,timestamp
"Malabe,LK",31.09,67,0.45,0.0,3.5,morning,0,2025-09-14T10:58:08.270172
"Malabe,LK",31.09,67,0.45,0.0,0.53,morning,0,2025-09-14T10:58:10.494120
"Malabe,LK",31.09,67,0.45,0.0,3.42,morning,0,2025-09-14T10:58:12.696412
"Malabe,LK",31.09,67,0.45,0.0,2.29,morning,0,2025-09-14T10:58:14.920511
"Malabe,LK",31.09,67,0.45,0.0,0.94,morning,0,2025-09-14T10:58:17.147709
"Malabe,LK",31.09,67,0.45,0.0,3.95,morning,0,2025-09-14T10:58:19.394545
"Kandy,LK",27.89,59,3.48,0.0,0.62,morning,0,2025-09-14T10:58:21.637697
"Kandy,LK",27.89,59,3.48,0.0,4.53,morning,0,2025-09-14T10:58:23.905064
"Kandy,LK",27.89,59,3.48,0.0,4.11,morning,0,2025-09-14T10:58:26.148713
"Kandy,LK",27.89,59,3.48,0.0,1.45,morning,0,2025-09-14T10:58:28.378592
"Kandy,LK",27.89,59,3.48,0.0,3.6,morning,0,2025-09-14T10:58:30.590962
"Kandy,LK",27.89,59,3.48,0.0,3.41,morning,0,2025-09-14T10:58:32.804882
"Kandy,LK",27.89,59,3.48,0.0,3.68,morning,0,2025-09-14T10:58:35.029907
"Kandy,LK",27.89,59,3.48,0.0,3.27,morning,0,2025-09-14T10:58:37.241364
"Kandy,LK",27.89,59,3.48,0.0,4.11,morning,0,2025-09-14T10:58:39.453502
"Kandy,LK",27.89,59,3.48,0.0,5.36,morning,1,2025-09-14T10:58:41.695852
"Galle,LK",28.27,79,6.24,0.0,2.68,morning,0,2025-09-14T10:58:43.932970
"Galle,LK",28.27,79,6.24,0.0,1.21,morning,0,2025-09-14T10:58:46.167422
"Galle,LK",28.27,79,6.24,0.0,3.37,morning,0,2025-09-14T10:58:48.527780
"Galle,LK",28.27,79,6.24,0.0,3.16,morning,0,2025-09-14T10:58:50.869317
"Galle,LK",28.27,79,6.24,0.0,4.63,morning,0,2025-09-14T10:58:53.142561
"Galle,LK",28.27,79,6.24,0.0,2.54,morning,0,2025-09-14T10:58:55.360367
"Galle,LK",28.27,79,6.24,0.0,0.79,morning,0,2025-09-14T10:58:57.640228
"Galle,LK",28.27,79,6.24,0.0,4.12,morning,0,2025-09-14T10:58:59.956117
"Galle,LK",28.27,79,6.24,0.0,4.63,morning,0,2025-09-14T10:59:02.172105
"Galle,LK",28.27,79,6.24,0.0,1.22,morning,0,2025-09-14T10:59:04.384046
"Jaffna,LK",28.89,74,7.57,0.0,2.19,morning,0,2025-09-14T10:59:06.598648
"Jaffna,LK",28.89,74,7.57,0.0,1.06,morning,0,2025-09-14T10:59:08.841623
"Jaffna,LK",28.89,74,7.57,0.0,4.87,morning,0,2025-09-14T10:59:11.066902
"Jaffna,LK",28.89,74,7.57,0.0,1.41,morning,0,2025-09-14T10:59:13.305005
"Jaffna,LK",28.89,74,7.57,0.0,3.62,morning,0,2025-09-14T10:59:15.526399
"Jaffna,LK",28.89,74,7.57,0.0,4.86,morning,0,2025-09-14T10:59:17.839728
"Jaffna,LK",28.89,74,7.57,0.0,4.95,morning,0,2025-09-14T10:59:20.305709
"Jaffna,LK",28.89,74,7.57,0.0,4.06,morning,0,2025-09-14T10:59:22.557522
"Jaffna,LK",28.89,74,7.57,0.0,0.69,morning,0,2025-09-14T10:59:24.789930
"Jaffna,LK",28.89,74,7.57,0.0,4.96,morning,0,2025-09-14T10:59:28.363978
"Anuradhapura,LK",32.07,50,7.1,0.0,2.0,morning,0,2025-09-14T10:59:30.707082
"Anuradhapura,LK",32.07,50,7.1,0.0,2.84,morning,0,2025-09-14T10:59:32.951278
"Anuradhapura,LK",32.07,50,7.1,0.0,4.0,morning,0,2025-09-14T10:59:35.190628
"Anuradhapura,LK",32.07,50,7.1,0.0,1.02,morning,0,2025-09-14T10:59:37.523389
"Anuradhapura,LK",32.07,50,7.1,0.0,1.04,morning,0,2025-09-14T10:59:39.779729
"Anuradhapura,LK",32.07,50,7.1,0.0,3.84,morning,0,2025-09-14T10:59:41.994029
"Anuradhapura,LK",32.07,50,7.1,0.0,2.1,morning,0,2025-09-14T10:59:44.264755
"Anuradhapura,LK",32.07,50,7.1,0.0,0.89,morning,0,2025-09-14T10:59:46.590695
"Anuradhapura,LK",32.07,50,7.1,0.0,3.29,morning,0,2025-09-14T10:59:48.830789
"Anuradhapura,LK",32.07,50,7.1,0.0,4.24,morning,0,2025-09-14T10:59:51.075213
"Nuwara Eliya,LK",18.94,59,3.09,0.0,5.31,morning,1,2025-09-14T10:59:53.321275
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.95,morning,0,2025-09-14T10:59:55.766330
"Nuwara Eliya,LK",18.94,59,3.09,0.0,4.23,morning,0,2025-09-14T10:59:58.061878
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.85,morning,0,2025-09-14T11:00:00.472797
"Nuwara Eliya,LK",18.94,59,3.09,0.0,5.01,morning,1,2025-09-14T11:00:02.851447
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.53,morning,0,2025-09-14T11:00:05.099704
"Nuwara Eliya,LK",18.94,59,3.09,0.0,1.6,morning,0,2025-09-14T11:00:07.385335
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.63,morning,0,2025-09-14T11:00:09.612443
"Nuwara Eliya,LK",18.94,59,3.09,0.0,1.25,morning,0,2025-09-14T11:00:11.826981
"Nuwara Eliya,LK",18.94,59,3.09,0.0,3.91,morning,0,2025-09-14T11:00:14.075605
"Nawalapitiya,LK",26.52,62,3.18,0.0,0.57,morning,0,2025-09-14T11:00:16.425302
"Nawalapitiya,LK",26.52,62,3.18,0.0,1.08,morning,0,2025-09-14T11:00:18.752346
"Nawalapitiya,LK",26.52,62,3.18,0.0,2.81,morning,0,2025-09-14T11:00:20.988375
"Nawalapitiya,LK",26.52,62,3.18,0.0,1.92,morning,0,2025-09-14T11:00:23.262517
"Nawalapitiya,LK",26.52,62,3.18,0.0,5.26,morning,1,2025-09-14T11:00:25.500333
"Nawalapitiya,LK",26.52,62,3.18,0.0,0.58,morning,0,2025-09-14T11:00:27.729892
"Nawalapitiya,LK",26.52,62,3.18,0.0,4.04,morning,0,2025-09-14T11:00:29.998045
"Nawalapitiya,LK",26.52,62,3.18,0.0,3.02,morning,0,2025-09-14T11:00:32.278624
"Nawalapitiya,LK",26.52,62,3.18,0.0,0.66,morning,0,2025-09-14T11:00:34.540685
"Nawalapitiya,LK",26.52,62,3.18,0.0,2.96,morning,0,2025-09-14T11:00:36.770346
"Hatton,LK",23.58,62,4.05,0.0,1.33,morning,0,2025-09-14T11:00:39.017436
"Hatton,LK",23.58,62,4.05,0.0,2.76,morning,0,2025-09-14T11:00:41.252317
"Hatton,LK",23.58,62,4.05,0.0,1.7,morning,0,2025-09-14T11:00:43.463622
"Hatton,LK",23.58,62,4.05,0.0,4.74,morning,0,2025-09-14T11:00:45.700285
"Hatton,LK",23.58,62,4.05,0.0,3.53,morning,0,2025-09-14T11:00:47.994835
"Hatton,LK",23.58,62,4.05,0.0,0.77,morning,0,2025-09-14T11:00:50.266019
"Hatton,LK",23.58,62,4.05,0.0,3.2,morning,0,2025-09-14T11:00:52.505227
"Hatton,LK",23.58,62,4.05,0.0,2.01,morning,0,2025-09-14T11:00:54.748082
"Hatton,LK",23.58,62,4.05,0.0,5.27,morning,1,2025-09-14T11:00:56.985486
"Hatton,LK",23.58,62,4.05,0.0,4.5,morning,0,2025-09-14T11:00:59.228437
